STATE,STATENAME,ST_CASE,VEH_NO,VE_FORMS,MONTH,MONTHNAME,DAY,DAYNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,NUMOCCS,NUMOCCSNAME,UNITTYPE,UNITTYPENAME,HIT_RUN,HIT_RUNNAME,REG_STAT,REG_STATNAME,OWNER,OWNERNAME,VIN,VINNAME,MOD_YEAR,MOD_YEARNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,MODEL,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,TRLR1VIN,TRLR1VINNAME,TRLR2VIN,TRLR2VINNAME,TRLR3VIN,TRLR3VINNAME,TRLR1GVWR,TRLR1GVWRNAME,TRLR2GVWR,TRLR2GVWRNAME,TRLR3GVWR,TRLR3GVWRNAME,J_KNIFE,J_KNIFENAME,MCARR_ID,MCARR_IDNAME,MCARR_I1,MCARR_I1NAME,MCARR_I2,MCARR_I2NAME,V_CONFIG,V_CONFIGNAME,CARGO_BT,CARGO_BTNAME,HAZ_INV,HAZ_INVNAME,HAZ_PLAC,HAZ_PLACNAME,HAZ_ID,HAZ_IDNAME,HAZ_CNO,HAZ_CNONAME,HAZ_REL,HAZ_RELNAME,BUS_USE,BUS_USENAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,TRAV_SP,TRAV_SPNAME,UNDEROVERRIDE,UNDEROVERRIDENAME,ROLLOVER,ROLLOVERNAME,ROLINLOC,ROLINLOCNAME,IMPACT1,IMPACT1NAME,DEFORMED,DEFORMEDNAME,TOWED,TOWEDNAME,M_HARM,M_HARMNAME,FIRE_EXP,FIRE_EXPNAME,MAK_MOD,MAK_MODNAME,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,DEATHS,DR_DRINK,DR_DRINKNAME,DR_PRES,DR_PRESNAME,L_STATE,L_STATENAME,DR_ZIP,DR_ZIPNAME,L_TYPE,L_TYPENAME,L_STATUS,L_STATUSNAME,CDL_STAT,CDL_STATNAME,L_ENDORS,L_ENDORSNAME,L_COMPL,L_COMPLNAME,L_RESTRI,L_RESTRINAME,DR_HGT,DR_HGTNAME,DR_WGT,DR_WGTNAME,PREV_ACC,PREV_ACCNAME,PREV_SUS1,PREV_SUS1NAME,PREV_SUS2,PREV_SUS2NAME,PREV_SUS3,PREV_SUS3NAME,PREV_DWI,PREV_DWINAME,PREV_SPD,PREV_SPDNAME,PREV_OTH,PREV_OTHNAME,FIRST_MO,FIRST_MONAME,FIRST_YR,FIRST_YRNAME,LAST_MO,LAST_MONAME,LAST_YR,LAST_YRNAME,SPEEDREL,SPEEDRELNAME,VTRAFWAY,VTRAFWAYNAME,VNUM_LAN,VNUM_LANNAME,VSPD_LIM,VSPD_LIMNAME,VALIGN,VALIGNNAME,VPROFILE,VPROFILENAME,VPAVETYP,VPAVETYPNAME,VSURCOND,VSURCONDNAME,VTRAFCON,VTRAFCONNAME,VTCONT_F,VTCONT_FNAME,P_CRASH1,P_CRASH1NAME,P_CRASH2,P_CRASH2NAME,P_CRASH3,P_CRASH3NAME,PCRASH4,PCRASH4NAME,PCRASH5,PCRASH5NAME,ACC_TYPE,ACC_TYPENAME,ACC_CONFIG,ACC_CONFIGNAME
41,Oregon,410007,1,1,1,January,5,5,6,6:00am-6:59am,49,49,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,3GCUKREC1JG1,3GCUKREC1JG1,2018,2018,467,Chevrolet,1850,Silverado,60,Pickup,20,Chevrolet,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,10,010 MPH,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,7,"Damage Reported, Extent Unknown",5,Not Towed,8,Pedestrian,0,No or Not Reported,20481,"Chevrolet C, K, R, V-series pickup/Silverado",3,G,C,U,K,R,E,C,1,J,G,1,0,0,No,1,Yes,41,Oregon,97116,97116,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,62,62,130,130 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,35,35 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",2,Wet,2,Traffic control signal (on colors) with Pedestrian Signal,3,Device Functioning Properly,11,Turning Left,80,Pedestrian in road,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,103,Single Driver-Struck Object While Moving Forward
41,Oregon,410008,1,2,1,January,5,5,18,6:00pm-6:59pm,9,9,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,4S4BRBCC2C32,4S4BRBCC2C32,2012,2012,523,Subaru,2233,Outback,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),48,Subaru,45,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,55,055 MPH,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,8,Pedestrian,0,No or Not Reported,48045,Subaru Outback (2003 on)(see 034 for prior to 2003),4,S,4,B,R,B,C,C,2,C,3,2,0,0,No,1,Yes,41,Oregon,97478,97478,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,73,73,146,146 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,55,55 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",2,Wet,97,Not Reported,8,Not Reported,1,Going Straight,80,Pedestrian in road,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,98,M98-Other Crash Type,998,Other Crash Type
41,Oregon,410008,2,2,1,January,5,5,18,6:00pm-6:59pm,9,9,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,99,Unknown,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),1,Yes,99,Reported as Unknown,9,Unknown,888888888888,Not Reported,9998,Not Reported,99998,Not Reported,99998,Not Reported,998,Not Reported,97,Not Reported,997,98,Not Reported,0,Not Applicable,98,Not Reported,98,Not Reported,0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,99999999999,Unknown,99,Unknown,999999999,Unknown,99,Unknown,99,Unknown,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,99,Reported as Unknown,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,0,No Rollover,0,No Rollover,18,Cargo/Vehicle Parts Set-In-Motion,0,No Damage,5,Not Towed,8,Pedestrian,0,No or Not Reported,97997,Not Reported Not Reported,8,8,8,8,8,8,8,8,8,8,8,8,0,0,No,1,Yes,98,Not Reported,99998,Not Reported,9,Unknown License Type,9,Unknown License Status,99,Unknown License Status,9,"Unknown, if required",9,Unknown,9,Unknown,999,Unknown,999,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,9999,Unknown,99,Unknown,9999,Unknown,0,No,1,"Two-Way, Not Divided",2,Two lanes,55,55 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",2,Wet,97,Not Reported,8,Not Reported,1,Going Straight,98,Other critical precrash event (specify:),99,Unknown/Not Reported,1,Tracking,4,Departed roadway,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,103,Single Driver-Struck Object While Moving Forward
41,Oregon,410009,1,1,1,January,6,6,17,5:00pm-5:59pm,18,18,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,1GNFK16Z76J1,1GNFK16Z76J1,2006,2006,467,Chevrolet,1851,Suburban,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),20,Chevrolet,422,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,35,035 MPH,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,7,"Damage Reported, Extent Unknown",8,Not Reported,8,Pedestrian,0,No or Not Reported,20422,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),1,G,N,F,K,1,6,Z,7,6,J,1,0,0,No,1,Yes,41,Oregon,97238,97238,1,Full Driver License,1,Suspended,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,75,75,238,238 lbs.,0,,0,,0,,2,2,0,,0,,0,,5,May,2022,2022,5,May,2022,2022,0,No,5,"Two-Way, Not Divided With a Continuous Left-Turn Lane",5,Five lanes,30,30 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,2,Traffic control signal (on colors) with Pedestrian Signal,3,Device Functioning Properly,1,Going Straight,80,Pedestrian in road,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,103,Single Driver-Struck Object While Moving Forward
41,Oregon,410010,1,1,1,January,8,8,16,4:00pm-4:59pm,30,30,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,2,02,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,1FM5K8D87GGB,1FM5K8D87GGB,2016,2016,460,Ford,1800,Explorer,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,Ford,401,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,60,060 MPH,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,8,Pedestrian,0,No or Not Reported,12401,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1,F,M,5,K,8,D,8,7,G,G,B,0,0,No,1,Yes,41,Oregon,97801,97801,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,70,70,255,255 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,4,"Yes, Too Fast for Conditions",3,"Two-Way,  Divided, Positive  Median Barrier",2,Two lanes,70,70 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",2,Wet,97,Not Reported,8,Not Reported,1,Going Straight,6,Traveling Too Fast for Conditions or Road Configuration,99,Unknown/Not Reported,5,"Skidding Laterally, Rotation Direction Unknown",4,Departed roadway,7,B7-Single Driver-Left Roadside Departure-Control/Traction Loss,102,Single Driver-Left Roadside Departure
41,Oregon,410011,1,1,1,January,8,8,21,9:00pm-9:59pm,19,19,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,99,Unknown,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),1,Yes,99,Reported as Unknown,9,Unknown,999999999999,Reported as Unknown,9999,Unknown,444,Land Rover,99999,Unknown,999,Unknown,62,Land Rover,499,19,"Utility Vehicle, Unknown body type",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,0,No Rollover,0,No Rollover,98,Not Reported,8,Not Reported,5,Not Towed,8,Pedestrian,0,No or Not Reported,62499,Land Rover Unknown (light truck),9,9,9,9,9,9,9,9,9,9,9,9,0,0,No,1,Yes,99,Reported as Unknown,99999,Reported as Unknown,9,Unknown License Type,9,Unknown License Status,99,Unknown License Status,9,"Unknown, if required",9,Unknown,9,Unknown,999,Unknown,999,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,9999,Unknown,99,Unknown,9999,Unknown,0,No,4,One-Way Trafficway,4,Four lanes,98,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,98,Not Reported,97,Not Reported,8,Not Reported,99,Unknown,80,Pedestrian in road,99,Unknown/Not Reported,1,Tracking,9,Unknown,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,103,Single Driver-Struck Object While Moving Forward
41,Oregon,410012,1,2,1,January,10,10,17,5:00pm-5:59pm,26,26,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,2HGFG12666H5,2HGFG12666H5,2006,2006,474,Honda,1863,Civic,3,Coupe,37,Honda,31,2,"2-door sedan,hardtop,coupe",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,8,Not Reported,0,No Rollover,0,No Rollover,11,11 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,37031,"Honda Civic/CRX, del Sol",2,H,G,F,G,1,2,6,6,6,H,5,1,0,No,1,Yes,41,Oregon,97527,97527,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,68,68,181,181 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,35,35 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",2,Wet,20,Stop Sign,3,Device Functioning Properly,1,Going Straight,17,Crossing Over (Passing Through) Junction,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,89,L89-Intersecting Paths-Straight Paths-Struck on the left,504,"Intersecting Paths-Straight Paths, Struck on the Left"
41,Oregon,410012,2,2,1,January,10,10,17,5:00pm-5:59pm,26,26,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,3,Vehicle Registered as Commercial/Business/Company/Government Vehicle,1FC3E3KK9MDC,1FC3E3KK9MDC,2021,2021,460,Ford,1818,E-350,67,Incomplete - Stripped Chassis,12,Ford,870,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",11,Truck,13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,88888888888,,88,,888888888,,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,8,Not Reported,0,No Rollover,0,No Rollover,98,Not Reported,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12870,Ford Medium/Heavy Van-Based Vehicle,1,F,C,3,E,3,K,K,9,M,D,C,0,0,No,1,Yes,41,Oregon,97526,97526,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,78,78,175,175 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,35,35 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",2,Wet,97,Not Reported,8,Not Reported,1,Going Straight,66,"From crossing street, across path",99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,88,L88-Intersecting Paths-Straight Paths-Striking from the Left,503,"Intersecting Paths-Straight Paths, Striking from the Left"
41,Oregon,410013,1,1,1,January,10,10,20,8:00pm-8:59pm,27,27,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,3D7MX38C67G7,3D7MX38C67G7,2007,2007,476,Dodge,1938,Ram,60,Pickup,7,Dodge,880,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,Not Applicable,13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,88888888888,,88,,888888888,,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,50,050 MPH,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,7,"Damage Reported, Extent Unknown",5,Not Towed,9,Pedalcyclist,0,No or Not Reported,7880,"Dodge Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",3,D,7,M,X,3,8,C,6,7,G,7,0,0,No,1,Yes,41,Oregon,97496,97496,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,69,69,230,230 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",5,Five lanes,55,55 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,2,Traffic control signal (on colors) with Pedestrian Signal,3,Device Functioning Properly,1,Going Straight,83,Pedalcyclist or other non-motorist in road,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,103,Single Driver-Struck Object While Moving Forward
41,Oregon,410014,1,3,1,January,11,11,9,9:00am-9:59am,35,35,12,Motor Vehicle In-Transport,2,Front-to-Front,2,02,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,2HGEJ6674XH5,2HGEJ6674XH5,1999,1999,474,Honda,1863,Civic,13,Sedan/Saloon,37,Honda,31,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,15,015 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,1,Yes,37031,"Honda Civic/CRX, del Sol",2,H,G,E,J,6,6,7,4,X,H,5,0,0,No,1,Yes,41,Oregon,97303,97303,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,69,69,150,150 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,55,55 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",2,Wet,20,Stop Sign,3,Device Functioning Properly,10,Turning Right,16,Turning Right,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,78,"K78-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Same Direction (Turning Right)",410,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Same Direction [Turning Right]"
41,Oregon,410014,2,3,1,January,11,11,9,9:00am-9:59am,35,35,12,Motor Vehicle In-Transport,2,Front-to-Front,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,2,Driver (in this crash) Not Registered Owner (Other Private Owner Listed),1FAFP52U8XG2,1FAFP52U8XG2,1999,1999,460,Ford,1782,Taurus,13,Sedan/Saloon,12,Ford,17,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,1,Yes,12017,Ford Taurus/Taurus X,1,F,A,F,P,5,2,U,8,X,G,2,1,0,No,1,Yes,41,Oregon,97381,97381,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,69,69,175,175 lbs.,0,,0,,0,,0,,0,,1,1,0,,8,August,2022,2022,8,August,2022,2022,9,Reported as Unknown,1,"Two-Way, Not Divided",2,Two lanes,55,55 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",2,Wet,97,Not Reported,8,Not Reported,1,Going Straight,65,"From crossing street, turning into same direction",98,Other actions (specify:),1,Tracking,1,Stayed in original travel lane,79,"K79-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Same Direction (Going Straight)",411,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Same Direction [Going Straight, Other Vehicle Turning Right]"
